Type,LegacyUserID,LegacyUnitID,ResultTitle,SelfAssessmentDate,StartDate,EndDate,ExpiryDate,Where,Points,EndorsedDate,EndorsedStatus,Comments,Files
Achievements,105853,41335,Health & Safety Short Course,,26/07/2017,27/07/2017,27/07/2022,Thai Poultry Veterinary Association,,,,,
Achievements,105853,41336,Hygiene & Biosecurity Short Course,,26/07/2017,26/07/2017,26/07/2022,Thai Poultry Veterinary Association,,,,,
Achievements,105853,41338,Poultry Welfare Short Course,,27/07/2017,27/07/2017,27/07/2022,Thai Poultry Veterinary Association,,,,,
Achievements,101970,41335,Health & Safety Short Course,,24/11/2016,24/11/2016,24/11/2021,Thai Poultry Veterinary Associtation,,,,,
Achievements,101970,41336,Hygiene & Biosecurity Short Course,,31/03/2016,31/03/2016,31/03/2021,Thai Poultry Veterinary Associtation,,,,,
Achievements,101970,41337,Manual Handling Short Course,,31/03/2016,31/03/2016,31/03/2021,Thai Poultry Veterinary Associtation,,,,,
Achievements,101970,41338,Poultry Welfare Short Course,,30/03/2016,30/03/2016,30/03/2021,Thai Poultry Veterinary Associtation,,,,,
Achievements,101970,41341,First Aid Qualification,,21/02/2018,21/02/2018,21/02/2023,Thai Red Cross,,,,,
Achievements,101970,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,01/06/2007,15/05/2009,,Rajamangala University of Technology,,,,,
Achievements,95366,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96167,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96168,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96168,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96168,41336,Hygiene & Biosecurity Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96168,41337,Manual Handling Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96168,41338,Poultry Welfare Short Course,,28/04/2015,28/04/2015,28/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96168,41341,First Aid Qualification,,18/10/2016,18/10/2016,18/10/2021,The Thai Red Cross Society,,,,,
Achievements,96168,,Diploma of Vocational Education in Welding & Sheet Metal,,25/03/1986,25/03/1986,,Lopburi Technical College,,,,,
Achievements,96169,,Hygiene and Biosecurity,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96169,,Manual Handling,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96169,,Poultry Welfare Course,,28/04/2015,28/04/2015,28/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96169,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96169,,Batchelor of Science - Animal Science,,09/03/2003,09/03/2003,,Rajamangala Institute of Technology,,,,,
Achievements,96170,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96170,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96170,41336,Hygiene & Biosecurity Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96170,41337,Manual Handling Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96170,41338,Poultry Welfare Short Course,,28/04/2015,28/04/2015,28/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96170,41341,First Aid Qualification,,18/10/2016,18/10/2016,18/10/2021,Thai Red Cross,,,,,
Achievements,96170,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,30/03/2011,30/03/2011,,Mahasarakham University,,,,,
Achievements,96172,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96172,41336,Hygiene & Biosecurity Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96172,41337,Manual Handling Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96172,41338,Poultry Welfare Short Course,,12/11/2015,12/11/2015,12/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96172,41341,First Aid Qualification,,19/10/2016,19/10/2016,19/10/2021,The Thai Red Cross Society,,,,,
Achievements,96172,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,03/06/2004,10/03/2006,,Rajamangala University of Technology,,,,,
Achievements,96172,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,95368,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,95368,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,95368,41336,Hygiene & Biosecurity Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,95368,41337,Manual Handling Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,95368,41338,Poultry Welfare Short Course,,12/11/2015,12/11/2015,12/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,95368,41341,First Aid Qualification,,18/10/2016,18/10/2016,18/10/2021,Thai Red Cross,,,,,
Achievements,95368,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,02/02/2016,02/02/2016,,Silpakorn University,,,,,
Achievements,96173,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96173,41335,Health & Safety Short Course,,25/11/2016,25/11/2016,25/11/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96173,41336,Hygiene & Biosecurity Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96173,41337,Manual Handling Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96173,41338,Poultry Welfare Short Course,,28/04/2015,28/04/2015,28/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96173,41341,First Aid Qualification,,19/10/2016,19/10/2016,19/10/2021,Thai Red Cross,,,,,
Achievements,96173,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,21/04/2000,21/04/2000,,Kasetsart University,,,,,
Achievements,96174,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96174,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96174,41336,Hygiene & Biosecurity Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96174,41337,Manual Handling Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96174,41338,Poultry Welfare Short Course,,28/04/2015,28/04/2015,28/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96174,41341,First Aid Qualification,,18/10/2016,18/10/2016,18/10/2021,Thai Red Cross,,,,,
Achievements,96174,,Diploma of Vocational Education in Trade & Industry (Electrical Power),,08/05/1995,17/03/1997,,Chiang Mai Technical College,,,,,
Achievements,96175,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96175,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96175,41336,Hygiene & Biosecurity Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96175,41337,Manual Handling Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96175,41338,Poultry Welfare Short Course,,12/11/2015,12/11/2015,12/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96175,41341,First Aid Qualification,,18/10/2016,18/10/2016,18/10/2021,Thai Red Cross,,,,,
Achievements,96175,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,12/04/2011,12/04/2011,,Kasetsart University,,,,,
Achievements,96176,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96176,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96176,41336,Hygiene & Biosecurity Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96176,41337,Manual Handling Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96176,41338,Poultry Welfare Short Course,,28/04/2015,28/04/2015,28/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96176,41341,First Aid Qualification,,19/10/2016,19/10/2016,19/10/2021,Thai Red Cross,,,,,
Achievements,96176,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,01/02/2016,01/02/2016,,Ubon Ratchathani Rajabhat University,,,,,
Achievements,96176,,"Occcupational Safety, Health and Environment Committee",,15/05/2015,15/05/2015,15/05/2020,Safety and Health at Work Promotion Association,,,,,
Achievements,95369,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,95369,41336,Hygiene & Biosecurity Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,95369,41337,Manual Handling Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,95369,41338,Poultry Welfare Short Course,,12/11/2015,12/11/2015,12/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,95369,41341,First Aid Qualification,,18/10/2016,18/10/2016,18/10/2021,Thai Red Cross,,,,,
Achievements,95369,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,01/02/2016,01/02/2016,,Silpakorn University,,,,,
Achievements,95369,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,95369,,Safety Officer at Supervisory Level,,23/10/2015,23/10/2015,23/10/2020,Safety and Health at Work Promotion Association,,,,,
Achievements,95446,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,95446,41336,Hygiene & Biosecurity Short Course,,09/06/2015,09/06/2015,09/06/2020,Thai Poultry Veterinary Association,,,,,
Achievements,95446,41337,Manual Handling Short Course,,09/06/2015,09/06/2015,09/06/2020,Thai Poultry Veterinary Association,,,,,
Achievements,95446,41338,Poultry Welfare Short Course,,10/06/2015,10/06/2015,10/06/2020,Thai Poultry Veterinary Association,,,,,
Achievements,95446,41341,First Aid Qualification,,18/10/2016,18/10/2016,18/10/2021,Thai Red Cross,,,,,
Achievements,95446,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,12/03/2005,12/03/2005,,Rajamangala University of Technology,,,,,
Achievements,95446,,Pest Control Program,,06/08/2009,06/08/2009,06/08/2014,Novartis Animal Health,,,,,
Achievements,95446,,Safety Officer at Technical Level,,18/05/2016,18/05/2016,18/05/2021,Safety and Health at Work Promotion Association,,,,,
Achievements,96177,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96177,41335,Health & Safety Short Course,,25/11/2016,25/11/2016,25/11/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96177,41336,Hygiene & Biosecurity Short Course,,25/03/2015,25/03/2015,25/03/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96177,41337,Manual Handling Short Course,,25/03/2015,25/03/2015,25/03/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96177,41338,Poultry Welfare Short Course,,24/03/2015,24/03/2015,24/03/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96177,41341,First Aid Qualification,,19/10/2016,19/10/2016,19/10/2021,Thai Red Cross,,,,,
Achievements,96178,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96178,,Doctor of Veterinary Medicine Second Class Honours,,24/05/2005,30/03/2011,,Khon Kaen University,,,,,
Achievements,96178,41335,Health & Safety Short Course,,25/11/2016,25/11/2016,25/11/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96178,41336,Hygiene & Biosecurity Short Course,,08/04/2015,08/04/2015,08/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96178,41337,Manual Handling Short Course,,07/04/2015,07/04/2015,07/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96178,41338,Poultry Welfare Short Course,,07/04/2015,07/04/2015,07/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96178,41341,First Aid Qualification,,19/10/2016,19/10/2016,19/10/2021,Thai Red Cross,,,,,
Achievements,96178,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,24/05/2005,30/03/2011,,Khon Kaen University,,,,,
Achievements,96178,,Safety Officer at Supervisory Level,,26/05/2017,26/05/2017,26/05/2022,Safety and Health at Work Promotion Association,,,,,
Achievements,96179,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96179,41336,Hygiene & Biosecurity Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96179,41337,Manual Handling Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96179,41338,Poultry Welfare Short Course,,28/04/2015,28/04/2015,28/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96179,41341,First Aid Qualification,,18/10/2016,18/10/2016,18/10/2021,Thai Red Cross,,,,,
Achievements,96179,,Safety Officer at Supervisory Level,,23/10/2015,23/10/2015,23/10/2020,Safety and Health at Work Promotion Association,,,,,
Achievements,96179,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96181,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96181,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96181,41336,Hygiene & Biosecurity Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96181,41337,Manual Handling Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96181,41338,Poultry Welfare Short Course,,28/04/2015,28/04/2015,28/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96181,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,11/03/2001,11/03/2001,,Rajamangala Institute of Technology,,,,,
Achievements,96181,,Safety Officer at Supervisory Level,,19/05/2015,19/05/2015,19/05/2020,Safety and Health at Work Promotion Association,,,,,
Achievements,96182,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96182,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96182,41336,Hygiene & Biosecurity Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96182,41337,Manual Handling Short Course,,29/04/2015,29/04/2015,29/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96182,41338,Poultry Welfare Short Course,,28/04/2015,28/04/2015,28/04/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96182,41341,First Aid Qualification,,18/10/2016,18/10/2016,18/10/2021,Thai Red Cross,,,,,
Achievements,96182,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,15/12/2013,15/12/2013,,Department of Animal Production Technology,,,,,
Achievements,96183,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96183,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96183,41336,Hygiene & Biosecurity Short Course,,18/09/2015,18/09/2015,18/09/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96183,41337,Manual Handling Short Course,,18/09/2015,18/09/2015,18/09/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96183,41338,Poultry Welfare Short Course,,17/09/2015,17/09/2015,17/09/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96183,41341,First Aid Qualification,,18/10/2016,18/10/2016,18/10/2021,Thai Red Cross,,,,,
Achievements,96183,,Safety Officer at Supervisory Level,,19/05/2015,19/05/2015,19/05/2020,Safety and Health at Work Promotion Assocation,,,,,
Achievements,96185,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,96185,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,96185,41336,Hygiene & Biosecurity Short Course,,18/09/2015,18/09/2015,18/09/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96185,41337,Manual Handling Short Course,,18/09/2015,18/09/2015,18/09/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96185,41338,Poultry Welfare Short Course,,17/09/2015,17/09/2015,17/09/2020,Thai Poultry Veterinary Association,,,,,
Achievements,96185,41341,First Aid Qualification,,19/10/2016,19/10/2016,19/10/2021,Thai Red Cross,,,,,
Achievements,96185,41342,Level 3 Diploma in Work-based Agriculture or Equivalent,,29/03/2013,29/03/2013,,King Mongkut's Institute of Technology Ladkrabang,,,,,
Achievements,96185,,Safety Officer at Supervisory Level,,19/05/2015,19/05/2015,19/05/2020,Safety and Health at Work Promotion Association,,,,,
Achievements,95370,,Pest Control Program,,27/11/2015,27/11/2015,27/11/2020,Elanco,,,,,
Achievements,95370,41335,Health & Safety Short Course,,29/09/2016,29/09/2016,29/09/2021,Thai Poultry Veterinary Association,,,,,
Achievements,95370,41336,Hygiene & Biosecurity Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
Achievements,95370,41337,Manual Handling Short Course,,13/11/2015,13/11/2015,13/11/2020,Thai Poultry Veterinary Association,,,,,
