legacyId,companyId
94316,44443
94316,44768
94316,44765
94316,49957
94316,49450
94316,49449
94316,49930
94316,44703
94316,44550
94316,49563
94316,49565
94316,44446
94316,44544
94316,44568
94316,44726
94316,49564
94316,48792
94316,44551
94316,44437
94316,46878
94316,46877
94316,46879
94316,44541
94316,44706
94316,44552
94316,44569
94316,44527
94316,45126
94316,44721
94316,44828
94316,44553
94316,46932
94316,44727
94316,44728
94316,44570
94316,44717
94316,45018
94316,45019
94316,44509
94316,44510
94316,44511
94316,46933
94316,44529
94316,44523
94316,44554
94316,44555
94316,44556
94316,45020
94316,44701
94316,44557
94316,44558
94316,44559
94316,44729
94316,44730
94316,44571
94316,44731
94316,44700
94316,44733
94316,44712
94316,45015
94316,45016
94316,44709
94316,45127
94316,44560
94316,44540
94316,44816
94316,44531
94316,44507
94316,44965
94316,44716
94316,44572
94316,44834
94316,50133
94316,44964
94316,49459
94316,49453
94316,44812
94316,44444
94316,49448
94316,44814
94316,44439
94316,49445
94316,44810
94316,44813
94316,49446
94316,49447
94316,48788
94316,49416
94316,44767
94316,44518
94316,44769
94316,44764
94316,44522
94316,44534
94316,44561
94316,44562
94316,44563
94316,44831
94316,46934
94316,46938
94316,44836
94316,44838
94316,44777
94316,44734
94316,44778
94316,44573
94316,45182
94316,44574
94316,44722
94316,44575
94316,44539
94316,44576
94316,44530
94316,44577
94316,45125
94316,44843
94316,44841
94316,44839
94316,44840
94316,44842
94316,48793
94316,48791
94316,44735
94316,44736
94316,44707
94316,44535
94316,44524
94316,44704
94316,44830
94316,44705
94316,44564
94316,44966
94316,44542
94316,50026
94316,44837
94316,44543
94316,44538
94316,49451
94316,44533
94316,44512
94316,44565
94316,44779
94316,45128
94316,44532
94316,44513
94316,44514
94316,44710
94316,49457
94316,46936
94316,44766
94316,44578
94316,44579
94316,44525
94316,44580
94316,44832
94316,44581
94316,46931
94316,44508
94316,44528
94316,44504
94316,44505
94316,44506
94316,44517
94316,44835
94316,44833
94316,44737
94317,44536
94317,44546
94317,44547
94317,44515
94317,44516
94317,44548
94317,44549
94317,44724
94317,44566
94317,44567
94317,44545
94317,44519
94317,46937
94317,44811
94317,44441
94317,49456
94317,49455
94317,44445
94317,44815
94317,46935
94317,44817
94317,49454
94317,44818
94317,49458
94317,44442
94317,44443
94317,44768
94317,44765
94317,49957
94317,49450
94317,49449
94317,49930
94317,44703
94317,44550
94317,49563
94317,49565
94317,44446
94317,44544
94317,44568
94317,44726
94317,49564
94317,48792
94317,44551
94317,44437
94317,46878
94317,46877
94317,46879
94317,44541
94317,44706
94317,44552
94317,44569
94317,44527
94317,45126
94317,44721
94317,44828
94317,44553
94317,46932
94317,44727
94317,44728
94317,44570
94317,44717
94317,45018
94317,45019
94317,44509
94317,44510
94317,44511
94317,46933
94317,44529
94317,44523
94317,44554
94317,44555
94317,44556
94317,45020
94317,44701
94317,44557
94317,44558
94317,44559
94317,44729
94317,44730
94317,44571
94317,44731
94317,44700
94317,44733
94317,44712
94317,45015
94317,45016
94317,44709
94317,45127
94317,44560
94317,44540
94317,44816
94317,44531
94317,44507
94317,44965
94317,44716
94317,44572
94317,44834
94317,50133
94317,44964
94317,49459
94317,49453
94317,44812
94317,44444
94317,49448
94317,44814
94317,44439
94317,49445
94317,44810
94317,44813
94317,49446
94317,49447
94317,48788
94317,49416
94317,44767
94317,44518
94317,44769
94317,44764
94317,44522
94317,44534
94317,44561
94317,44562
94317,44563
94317,44831
94317,46934
94317,46938
94317,44836
94317,44838
94317,44777
94317,44734
94317,44778
94317,44573
94317,45182
94317,44574
94317,44722
94317,44575
94317,44539
94317,44576
94317,44530
94317,44577
94317,45125
94317,44843
94317,44841
94317,44839
94317,44840
94317,44842
94317,48793
94317,48791
94317,44735
94317,44736
94317,44707
94317,44535
94317,44524
94317,44704
94317,44830
94317,44705
94317,44564
94317,44966
94317,44542
94317,50026
94317,44837
94317,44543
94317,44538
94317,49451
94317,44533
94317,44512
94317,44565
94317,44779
94317,45128
94317,44532
94317,44513
94317,44514
94317,44710
94317,49457
94317,46936
94317,44766
94317,44578
94317,44579
94317,44525
94317,44580
94317,44832
94317,44581
94317,46931
94317,44508
94317,44528
94317,44504
94317,44505
94317,44506
94317,44517
94317,44835
94317,44833
94317,44737
94318,44536
94318,44546
94318,44547
94318,44515
94318,44516
94318,44548
94318,44549
94318,44724
94318,44566
94318,44567
94318,44545
94318,44519
94318,46937
94318,44811
94318,44441
94318,49456
94318,49455
94318,44445
94318,44815
94318,46935
94318,44817
94318,49454
94318,44818
94318,49458
94318,44442
94318,44443
94318,44768
94318,44765
94318,49957
94318,49450
94318,49449
94318,49930
94318,44703
94318,44550
94318,49563
94318,49565
94318,44446
94318,44544
94318,44568
94318,44726
94318,49564
94318,48792
94318,44551
94318,44437
94318,46878
94318,46877
94318,46879
94318,44541
94318,44706
94318,44552
94318,44569
94318,44527
94318,45126
94318,44721
94318,44828
94318,44553
94318,46932
94318,44727
94318,44728
94318,44570
94318,44717
94318,45018
94318,45019
94318,44509
94318,44510
94318,44511
94318,46933
94318,44529
94318,44523
94318,44554
94318,44555
94318,44556
94318,45020
94318,44701
94318,44557
94318,44558
94318,44559
94318,44729
94318,44730
94318,44571
94318,44731
94318,44700
94318,44733
94318,44712
94318,45015
94318,45016
94318,44709
94318,45127
94318,44560
94318,44540
94318,44816
94318,44531
94318,44507
94318,44965
94318,44716
94318,44572
94318,44834
94318,50133
94318,44964
94318,49459
94318,49453
94318,44812
94318,44444
94318,49448
94318,44814
94318,44439
94318,49445
94318,44810
94318,44813
94318,49446
94318,49447
94318,48788
94318,49416
94318,44767
94318,44518
94318,44769
94318,44764
94318,44522
94318,44534
94318,44561
94318,44562
94318,44563
94318,44831
94318,46934
94318,46938
94318,44836
94318,44838
94318,44777
94318,44734
94318,44778
94318,44573
94318,45182
94318,44574
94318,44722
94318,44575
94318,44539
94318,44576
94318,44530
94318,44577
94318,45125
94318,44843
94318,44841
94318,44839
94318,44840
94318,44842
94318,48793
94318,48791
94318,44735
94318,44736
